"Id","SalePrice"
2852,238859.511602017
2853,223253.951568511
2854,143677.807862262
2855,212288.004613509
2856,208592.72491356
2857,200681.619991708
2858,207364.678803137
2859,117552.118692538
2860,120097.230468005
2861,130039.197277414
2862,206782.498562637
2863,113262.740489219
2864,243078.201797698
2865,150146.07107628
2866,208517.450187569
2867,74566.2634278374
2868,166087.102968502
2869,123221.073060864
2870,135661.413062944
2871,86169.8621402416
2872,2434.16576418532
2873,93881.3180579679
2874,140132.559210734
2875,148675.8319717
2876,172040.437603011
2877,151205.8915018
2878,184005.548770316
2879,134075.930030161
2880,120466.296718194
2881,158110.149824575
2882,146873.932845049
2883,210959.498593217
2884,213592.30703281
2885,183092.990162662
2886,179820.051094102
2887,112028.013336632
2888,164332.104401724
2889,40369.582104018
2890,62559.463060865
2891,166899.41828043
2892,8931.33268236481
2893,105488.82071309
2894,21414.7311974256
2895,261037.172149313
2896,254850.53470747
2897,207270.945506914
2898,210966.78600292
2899,243372.183970199
2900,171858.713228474
2901,207890.892698155
2902,187602.66762569
2903,292647.537523605
2904,312200.641899176
2905,26984.6740032228
2906,241379.419472793
2907,106674.500721911
2908,104900.216969884
2909,205427.692467369
2910,42917.9844903697
2911,78330.4853705267
2912,137899.946771197
2913,78847.3951964752
2914,59852.3167904436
2915,59852.3167904436
2916,78847.3951964752
2917,151715.379533494
2918,92258.212328466
2919,240735.659294394
